Transaction ID,Date,Time,Store ID,Product ID,Quantity Sold,Price per Unit,Total Sales,Discount,Payment Method,Customer ID
T005558,2022-04-21,11:47 AM,S001,P00216,5,1385.51,6927.55,36.56,Debit Card,C00101
T007390,2023-11-30,01:56 PM,S001,P00118,3,24868.19,74604.57,15542.23,Cash,C00797
T001019,2022-04-30,09:21 PM,S002,P00287,2,93790.1,187580.2,42586.55,Debit Card,C00725
T005966,2021-10-12,03:24 PM,S003,P0071,3,2095.91,6287.73,89.43,Debit Card,C00435
T005308,2023-04-16,01:20 PM,S005,P00235,5,84000.73,420003.65,34061.45,Cash,C00215
T002513,2021-08-13,02:22 PM,S002,P007,2,90736.21,181472.42,29619.83,Debit Card,C00272
T006810,2021-01-03,01:07 PM,S002,P00148,4,76430.49,305721.96,54523.35,Mobile Payment,C00752
T002930,2021-08-11,07:29 PM,S005,P00173,2,78260.43,156520.86,728.13,Credit Card,C00521
T00583,2024-02-22,12:41 PM,S005,P00281,3,27954.62,83863.86,8348.24,Debit Card,C00361
T007608,2023-05-15,08:38 PM,S003,P00281,4,44996.4,179985.6,45679.25,Cash,C0030
T006900,2020-11-15,06:58 PM,S001,P00134,2,86275.6,172551.2,21188.84,Debit Card,C00512
T001670,2024-02-05,04:58 PM,S005,P0067,5,5001.85,25009.25,2175.5,Cash,C00618
T002262,2023-04-07,03:49 PM,S003,P00348,4,31936.25,127745.0,18201.55,Cash,C00418
T002106,2021-07-18,05:38 PM,S005,P00200,1,6541.86,6541.86,751.02,Debit Card,C00572
T006270,2022-11-23,08:34 PM,S003,P00131,3,77503.96,232511.88,54236.53,Debit Card,C00771
T00383,2021-05-11,08:59 PM,S004,P00313,2,1938.32,3876.64,558.95,Mobile Payment,C00541
T002836,2023-04-18,11:49 AM,S001,P00166,1,48702.81,48702.81,11481.0,Mobile Payment,C00434
T007866,2022-06-25,03:59 PM,S004,P0090,1,95801.93,95801.93,22020.11,Cash,C00646
T005759,2020-08-27,10:01 AM,S002,P003,5,18924.75,94623.75,6015.38,Credit Card,C00759
T00962,2022-09-26,01:50 PM,S003,P00233,4,56981.89,227927.56,30139.2,Debit Card,C0029
T004551,2023-08-16,02:16 PM,S003,P00309,3,69930.91,209792.73,14516.65,Cash,C00591
T003055,2024-02-07,05:53 PM,S004,P00116,5,72800.22,364001.1,82748.18,Mobile Payment,C00803
T006300,2023-09-19,10:09 AM,S005,P00328,4,46421.17,185684.68,33545.86,Credit Card,C00212
T007149,2021-04-06,05:33 PM,S005,P00217,2,37499.28,74998.56,13248.12,Credit Card,C00299
T003244,2023-07-22,02:59 PM,S005,P00261,3,36214.25,108642.75,24666.41,Credit Card,C00527
T001395,2022-06-13,06:26 PM,S003,P00150,2,81271.93,162543.86,12724.18,Mobile Payment,C00445
T002475,2020-05-16,05:12 PM,S003,P00156,1,67406.94,67406.94,19502.79,Cash,C00337
T006044,2023-05-14,01:26 PM,S001,P00181,1,45023.21,45023.21,654.43,Credit Card,C00778
T003319,2021-01-18,08:55 PM,S001,P00316,3,11863.02,35589.06,7901.06,Mobile Payment,C00296
T005142,2024-01-07,02:18 PM,S004,P00315,3,48097.93,144293.79,27017.1,Mobile Payment,C00655
T004978,2024-01-27,06:25 PM,S003,P0048,5,31059.59,155297.95,9676.5,Credit Card,C00206
T008232,2020-10-17,05:21 PM,S002,P00292,5,73315.35,366576.75,49571.56,Debit Card,C00577
T003297,2022-01-05,01:15 PM,S003,P00175,5,59739.1,298695.5,50498.14,Cash,C00742
T001695,2023-02-03,08:26 PM,S004,P00113,5,79605.97,398029.85,8883.96,Credit Card,C0013
T003817,2021-02-25,11:08 AM,S001,P00286,1,7868.95,7868.95,308.24,Cash,C00521
T005785,2020-03-03,09:29 PM,S003,P00361,1,41812.93,41812.93,3822.52,Credit Card,C00492
T004094,2020-05-12,09:15 PM,S005,P00195,2,51053.51,102107.02,7052.85,Credit Card,C00632
T00195,2022-12-28,05:52 PM,S001,P0062,1,19794.06,19794.06,3666.73,Debit Card,C0033
T002172,2020-12-06,11:49 AM,S002,P00372,1,10982.78,10982.78,1209.69,Credit Card,C00525
T001873,2022-12-29,11:34 AM,S004,P00252,1,40873.64,40873.64,9510.3,Debit Card,C00351
T006581,2020-06-06,03:56 PM,S001,P00222,5,70897.29,354486.45,25023.06,Cash,C00246
T002533,2023-02-07,12:54 PM,S001,P007,3,67570.95,202712.85,52527.94,Mobile Payment,C0074
T002830,2022-11-02,04:16 PM,S003,P00113,3,12836.87,38510.61,509.51,Mobile Payment,C0057
T002679,2022-07-25,01:08 PM,S001,P00307,1,51315.55,51315.55,4897.31,Cash,C00539
T006082,2022-03-06,01:00 PM,S001,P00285,4,54886.04,219544.16,46660.58,Cash,C00435
T007341,2022-09-09,05:04 PM,S001,P00350,5,85676.78,428383.9,89288.99,Mobile Payment,C0068
T007321,2022-05-05,02:12 PM,S001,P00330,5,24268.93,121344.65,35699.1,Cash,C00162
T00888,2021-06-27,05:44 PM,S002,P00297,4,3227.53,12910.12,3820.29,Cash,C00292
T002674,2024-06-25,10:30 AM,S003,P00303,4,25085.3,100341.2,22769.88,Credit Card,C00302
T007033,2024-05-20,03:07 PM,S002,P00356,1,36924.63,36924.63,7620.42,Cash,C00172
T005917,2021-04-01,06:01 PM,S005,P0081,1,68891.05,68891.05,8120.15,Credit Card,C00402
T00224,2020-07-29,03:38 PM,S001,P00121,1,10854.23,10854.23,898.0,Mobile Payment,C00749
T001686,2021-02-24,02:52 PM,S003,P0038,4,50994.94,203979.76,60052.12,Cash,C00529
T001548,2023-05-15,08:54 PM,S001,P00248,1,73632.37,73632.37,20864.33,Debit Card,C00523
T003892,2021-12-12,06:19 PM,S004,P00103,4,34262.48,137049.92,39664.79,Mobile Payment,C00639
T001665,2021-02-10,01:58 PM,S003,P007,5,51689.43,258447.15,52102.04,Cash,C005
T003118,2023-04-08,04:32 PM,S003,P00180,5,39044.72,195223.6,34843.35,Mobile Payment,C00806
T003904,2022-05-14,04:32 PM,S005,P00233,3,38801.66,116404.98,32550.44,Mobile Payment,C00138
T006225,2021-01-30,11:44 AM,S001,P00311,1,65879.35,65879.35,14841.27,Debit Card,C00431
T003871,2021-01-10,11:11 AM,S003,P00286,4,11772.57,47090.28,5153.39,Credit Card,C00716
T00257,2021-07-02,01:39 PM,S005,P0018,2,33905.36,67810.72,9511.91,Credit Card,C00388
T003479,2020-12-31,05:56 PM,S005,P00290,2,85498.22,170996.44,51085.03,Credit Card,C00200
T008829,2020-12-20,12:04 PM,S001,P00247,4,49128.36,196513.44,33593.65,Debit Card,C0074
T008183,2021-07-05,02:14 PM,S005,P00357,1,8982.5,8982.5,1739.94,Debit Card,C00162
T003122,2021-04-02,04:27 PM,S004,P00260,3,71947.14,215841.42,10893.81,Debit Card,C00818
T007410,2023-04-25,08:20 PM,S005,P00201,3,81712.37,245137.11,22412.48,Cash,C00342
T006408,2020-08-21,10:12 AM,S001,P00292,4,95759.54,383038.16,74584.9,Cash,C00506
T007207,2020-04-01,02:23 PM,S005,P00129,1,55481.34,55481.34,8287.27,Cash,C00739
T002601,2021-01-08,03:05 PM,S002,P0084,2,13632.44,27264.88,7034.02,Credit Card,C00519
T00416,2022-11-30,12:26 PM,S003,P0027,5,12247.33,61236.65,12716.29,Mobile Payment,C0063
T004393,2020-07-30,04:28 PM,S001,P0070,3,68279.82,204839.46,8988.74,Debit Card,C00119
T004533,2022-05-25,10:39 AM,S001,P00130,4,25006.27,100025.08,24999.07,Cash,C0051
T006474,2021-05-18,05:52 PM,S004,P00210,1,22073.6,22073.6,1933.87,Credit Card,C00654
T003500,2022-12-22,09:42 PM,S003,P00201,4,57850.56,231402.24,64234.4,Credit Card,C00635
T003589,2023-03-03,01:02 PM,S003,P00166,4,16039.92,64159.68,9568.14,Debit Card,C00443
T00203,2021-07-08,01:52 PM,S001,P00274,1,23769.78,23769.78,4957.13,Debit Card,C00184
T001515,2024-05-01,12:12 PM,S005,P00149,3,71772.26,215316.78,52154.0,Mobile Payment,C00105
T007503,2020-05-05,07:07 PM,S005,P00372,1,9807.48,9807.48,2639.72,Mobile Payment,C00276
T009007,2021-10-28,02:29 PM,S005,P00190,4,56467.68,225870.72,22719.71,Credit Card,C00708
T00276,2022-04-05,09:23 PM,S005,P0076,3,30051.64,90154.92,10369.39,Mobile Payment,C00609
T002597,2024-02-27,12:19 PM,S003,P00170,2,12775.47,25550.94,4285.9,Debit Card,C00431
T005007,2021-11-26,08:58 PM,S002,P00293,2,96250.69,192501.38,8944.61,Debit Card,C00630
T002014,2020-05-17,06:14 PM,S003,P00199,1,12770.13,12770.13,3531.51,Mobile Payment,C00533
T002687,2021-05-27,08:23 PM,S004,P0075,4,16424.64,65698.56,444.62,Credit Card,C00152
T00629,2024-02-14,10:36 AM,S001,P00102,2,98442.51,196885.02,6433.68,Mobile Payment,C00265
T008550,2021-11-25,03:28 PM,S002,P002,1,51920.33,51920.33,5473.89,Cash,C007
T008404,2021-10-26,12:35 PM,S003,P00303,5,21646.19,108230.95,28198.18,Debit Card,C0019
T007786,2020-04-28,02:32 PM,S005,P00167,1,55835.45,55835.45,1518.02,Mobile Payment,C00217
T001775,2023-12-18,10:47 AM,S004,P00213,1,6821.11,6821.11,1733.9,Mobile Payment,C00699
T003298,2023-07-06,12:44 PM,S005,P00250,5,38503.03,192515.15,53157.92,Debit Card,C00675
T00574,2022-03-12,03:18 PM,S004,P0051,1,34092.16,34092.16,8435.6,Debit Card,C00353
T004081,2022-07-11,01:34 PM,S002,P0059,3,79352.97,238058.91,44752.26,Debit Card,C00609
T008256,2022-01-07,10:41 AM,S001,P00135,2,12087.72,24175.44,444.45,Mobile Payment,C00724
T002620,2023-04-16,02:29 PM,S005,P00325,4,63002.21,252008.84,10720.23,Debit Card,C00182
T004132,2022-05-15,01:21 PM,S002,P00273,5,80405.54,402027.7,89776.11,Mobile Payment,C00452
T006918,2022-02-28,08:44 PM,S004,P00184,3,9308.03,27924.09,6629.57,Mobile Payment,C00583
T007866,2022-05-22,02:18 PM,S001,P0048,1,57187.52,57187.52,5269.82,Credit Card,C00797
T00232,2022-09-07,03:30 PM,S005,P0021,1,62847.75,62847.75,1166.64,Debit Card,C00592
T002929,2023-02-16,03:28 PM,S005,P00283,4,16208.7,64834.8,2398.84,Cash,C00387
T004019,2021-03-14,05:55 PM,S002,P00325,1,16358.04,16358.04,1822.67,Credit Card,C00475
T008065,2020-04-04,07:14 PM,S005,P0096,4,50675.39,202701.56,6667.84,Cash,C00703
T008634,2021-12-27,07:44 PM,S001,P0098,1,17971.83,17971.83,3006.71,Mobile Payment,C00342
T006005,2022-02-11,02:08 PM,S004,P00145,5,40166.79,200833.95,13699.23,Cash,C0093
T00871,2024-07-08,03:26 PM,S004,P00250,4,35940.74,143762.96,1121.04,Debit Card,C00187
T006823,2024-05-04,06:42 PM,S002,P0037,4,34509.68,138038.72,31610.02,Cash,C00338
T008730,2023-09-05,08:39 PM,S005,P00258,1,71531.41,71531.41,549.22,Cash,C00790
T002578,2022-12-21,09:51 PM,S004,P00380,4,22368.89,89475.56,25244.65,Mobile Payment,C0019
T008725,2020-02-25,12:31 PM,S002,P00110,1,29459.57,29459.57,2327.38,Debit Card,C00259
T001174,2021-07-09,04:22 PM,S003,P0069,4,72581.88,290327.52,3018.37,Debit Card,C00300
T002352,2020-07-21,01:31 PM,S003,P00147,4,99986.23,399944.92,104355.91,Mobile Payment,C00196
T008226,2022-08-15,04:49 PM,S002,P00250,2,2767.24,5534.48,275.23,Cash,C0063
T006081,2022-03-10,12:40 PM,S004,P00145,5,43584.56,217922.8,4483.98,Cash,C00728
T005232,2021-02-13,01:25 PM,S001,P00376,1,24211.33,24211.33,385.22,Cash,C00490
T003118,2022-10-11,03:53 PM,S004,P00172,4,19238.16,76952.64,3129.44,Mobile Payment,C00786
T002889,2023-11-26,01:27 PM,S003,P0057,4,94611.91,378447.64,86460.85,Mobile Payment,C00598
T003768,2020-10-08,05:49 PM,S005,P00197,1,9803.23,9803.23,1722.27,Cash,C00388
T00649,2023-06-11,03:01 PM,S005,P00238,5,46649.52,233247.6,13880.65,Debit Card,C00157
T003288,2023-05-10,05:48 PM,S003,P00143,4,98574.43,394297.72,70075.34,Credit Card,C00793
T007098,2021-06-28,09:31 PM,S005,P0046,5,7711.61,38558.05,1061.64,Mobile Payment,C00686
T001597,2020-06-03,06:38 PM,S001,P0087,5,68483.94,342419.7,96014.23,Credit Card,C00528
T007747,2020-12-19,11:42 AM,S001,P00325,1,45397.58,45397.58,575.46,Cash,C00321
T002290,2023-02-21,12:55 PM,S003,P00331,5,98256.36,491281.8,57952.1,Debit Card,C00321
T00607,2020-01-19,02:30 PM,S002,P0070,2,20910.82,41821.64,7892.73,Cash,C00354
T001746,2021-02-15,09:25 PM,S002,P00232,4,14336.47,57345.88,8046.34,Cash,C00102
T003245,2022-01-09,09:47 PM,S005,P00293,3,29799.34,89398.02,15592.81,Debit Card,C00715
T002977,2024-06-08,11:01 AM,S001,P00189,1,7960.66,7960.66,25.8,Mobile Payment,C0063
T003015,2023-01-28,12:21 PM,S003,P0085,2,39615.59,79231.18,4535.1,Mobile Payment,C00430
T003352,2020-07-09,11:41 AM,S003,P00232,2,30174.19,60348.38,13514.6,Cash,C00201
T005192,2024-03-02,09:47 PM,S005,P00232,3,85194.48,255583.44,54939.58,Cash,C00630
T005796,2020-03-06,09:04 PM,S005,P0093,1,38481.05,38481.05,7754.46,Credit Card,C00279
T006167,2020-08-27,05:55 PM,S003,P00325,1,65131.85,65131.85,12667.72,Mobile Payment,C00597
T005852,2022-07-02,01:13 PM,S005,P00232,1,30141.71,30141.71,1155.4,Mobile Payment,C00484
T007988,2021-06-29,06:38 PM,S002,P0091,5,27332.8,136664.0,13417.22,Cash,C0083
T00144,2022-03-05,06:16 PM,S002,P00343,2,99738.18,199476.36,35438.38,Debit Card,C00664
T008857,2022-06-21,02:55 PM,S001,P0030,1,31202.64,31202.64,4670.91,Credit Card,C00343
T005728,2023-03-29,01:49 PM,S001,P00350,5,42026.7,210133.5,37210.19,Cash,C00782
T008227,2022-09-14,12:25 PM,S002,P00225,4,90017.21,360068.84,59578.33,Mobile Payment,C0043
T007384,2023-07-30,05:42 PM,S004,P00243,1,62955.68,62955.68,7796.1,Debit Card,C00289
T001267,2022-07-11,04:37 PM,S004,P00362,5,73460.24,367301.2,82488.98,Cash,C00791
T00881,2021-06-01,04:38 PM,S001,P00295,3,93456.9,280370.7,5686.1,Credit Card,C00228
T004525,2020-11-23,01:18 PM,S003,P0021,3,80448.28,241344.84,52650.2,Mobile Payment,C00809
T005962,2020-02-26,01:13 PM,S005,P00156,2,14097.04,28194.08,1582.24,Mobile Payment,C0022
T003488,2024-04-16,01:44 PM,S005,P00268,5,35836.38,179181.9,12455.02,Credit Card,C00372
T008363,2021-05-03,07:41 PM,S005,P00147,1,78107.47,78107.47,9373.55,Mobile Payment,C00689
T005467,2024-07-06,09:09 PM,S002,P00197,3,12249.69,36749.07,1341.25,Mobile Payment,C00675
T001412,2022-08-23,05:12 PM,S002,P00131,4,13234.77,52939.08,2867.32,Debit Card,C00601
T004765,2020-03-20,12:59 PM,S001,P00351,3,14388.63,43165.89,2847.54,Debit Card,C00282
T005685,2020-06-15,05:20 PM,S004,P00215,4,21568.77,86275.08,7180.0,Debit Card,C00133
T005677,2021-10-05,04:06 PM,S002,P00110,3,14503.01,43509.03,9508.38,Mobile Payment,C00499
T007414,2023-02-16,03:55 PM,S004,P00217,2,71766.15,143532.3,6949.18,Debit Card,C00149
T002581,2020-05-01,12:39 PM,S001,P00276,2,43561.45,87122.9,15590.11,Credit Card,C00256
T001214,2024-05-22,04:20 PM,S002,P00215,2,79777.38,159554.76,2008.63,Mobile Payment,C00460
T005532,2021-05-23,03:21 PM,S004,P00184,3,13167.58,39502.74,1404.39,Cash,C00151
T002625,2020-08-27,04:23 PM,S005,P0063,2,95540.0,191080.0,56926.55,Debit Card,C00233
T00790,2024-06-20,01:57 PM,S005,P0034,5,32983.63,164918.15,253.9,Cash,C0033
T008322,2022-10-13,04:00 PM,S001,P0043,2,48375.51,96751.02,759.47,Cash,C00320
T004425,2021-12-24,12:40 PM,S002,P004,4,71192.64,284770.56,4914.07,Cash,C00427
T006168,2020-09-30,05:34 PM,S005,P0068,2,34456.3,68912.6,9540.08,Cash,C00416
T006330,2023-09-01,02:30 PM,S001,P00102,1,28195.54,28195.54,8385.96,Debit Card,C00262
T008287,2024-01-08,03:51 PM,S003,P00259,3,26547.25,79641.75,7782.0,Credit Card,C00205
T003601,2022-02-22,09:12 PM,S001,P00228,4,66763.99,267055.96,31630.48,Debit Card,C00619
T001768,2023-01-27,04:28 PM,S002,P00227,3,3302.58,9907.74,1907.43,Cash,C00266
T001255,2021-09-05,01:30 PM,S004,P00309,4,38623.5,154494.0,9173.55,Mobile Payment,C00502
T008567,2023-10-10,09:47 PM,S004,P00350,5,78489.9,392449.5,51052.96,Credit Card,C00646
T002004,2021-01-25,10:10 AM,S002,P00113,4,54218.81,216875.24,3079.74,Cash,C00780
T006459,2024-01-29,04:37 PM,S005,P00367,2,97762.23,195524.46,25564.08,Cash,C00311
T005802,2021-03-28,06:44 PM,S001,P0031,3,63769.91,191309.73,32086.26,Cash,C00608
T005512,2021-09-26,03:18 PM,S002,P00183,1,6291.7,6291.7,88.41,Cash,C00253
T00789,2021-01-12,07:01 PM,S001,P00241,5,44083.56,220417.8,48711.71,Debit Card,C00396
T001672,2023-11-16,10:09 AM,S003,P0024,1,8045.72,8045.72,1312.74,Credit Card,C00160
T007251,2020-08-11,08:37 PM,S002,P00371,2,53241.99,106483.98,31698.0,Mobile Payment,C00819
T006556,2021-11-05,08:48 PM,S002,P0029,4,99884.19,399536.76,88351.21,Debit Card,C00266
T008974,2024-01-26,04:21 PM,S002,P00330,1,63193.63,63193.63,18236.54,Debit Card,C0088
T006243,2021-06-11,01:52 PM,S001,P00338,2,29215.24,58430.48,14261.97,Mobile Payment,C00423
T006084,2023-03-11,03:57 PM,S005,P00247,5,29306.19,146530.95,6983.86,Debit Card,C00848
T003579,2023-11-05,08:22 PM,S003,P00189,5,20235.45,101177.25,442.31,Debit Card,C00748
T005864,2024-01-06,01:40 PM,S002,P00162,5,89674.74,448373.7,130557.13,Cash,C00738
T008515,2023-04-30,02:12 PM,S003,P00111,4,82532.81,330131.24,66020.89,Debit Card,C0089
T004059,2022-02-23,07:11 PM,S004,P0043,4,77412.44,309649.76,46876.17,Cash,C0048
T007491,2023-06-02,12:33 PM,S004,P00148,4,41953.14,167812.56,44495.26,Credit Card,C00669
T001089,2021-10-10,08:32 PM,S001,P0060,5,95725.04,478625.2,10108.75,Credit Card,C00181
T00637,2022-11-04,12:40 PM,S004,P00180,2,28149.22,56298.44,16688.64,Cash,C00565
T004771,2021-12-01,05:08 PM,S004,P00216,1,91043.63,91043.63,7044.51,Debit Card,C00625
T00880,2021-01-26,10:05 AM,S004,P00190,3,68059.57,204178.71,56036.97,Debit Card,C0053
T007672,2021-01-11,09:07 PM,S003,P00158,3,10996.61,32989.83,1174.36,Mobile Payment,C00821
T005937,2022-01-10,03:47 PM,S005,P00101,2,71977.04,143954.08,707.5,Debit Card,C00297
T004884,2021-06-28,11:56 AM,S005,P00339,1,13080.23,13080.23,2667.43,Credit Card,C00398
T006657,2021-11-19,06:45 PM,S002,P00210,3,16955.24,50865.72,14187.57,Credit Card,C00372
T008074,2020-01-03,10:30 AM,S001,P00237,3,22614.79,67844.37,2955.17,Mobile Payment,C00736
T001701,2024-05-16,09:13 PM,S002,P00153,3,22699.13,68097.39,8142.84,Mobile Payment,C00574
T002624,2020-06-03,09:36 PM,S001,P00364,2,10458.32,20916.64,4569.59,Debit Card,C00289
T004370,2024-07-12,04:55 PM,S005,P00371,1,26790.02,26790.02,2470.45,Mobile Payment,C00479
T002224,2022-11-03,06:07 PM,S002,P00174,5,41236.51,206182.55,20196.85,Credit Card,C00512
T002160,2023-07-14,11:34 AM,S005,P0034,2,42945.03,85890.06,14824.71,Debit Card,C00446
T007292,2021-07-12,05:43 PM,S005,P0069,3,74873.57,224620.71,33581.51,Mobile Payment,C00581
T002875,2023-08-12,06:42 PM,S005,P0093,2,51703.82,103407.64,12829.51,Debit Card,C00278
T00857,2023-02-07,07:49 PM,S003,P00351,3,12593.82,37781.46,1800.04,Credit Card,C005
T006260,2022-05-27,04:07 PM,S004,P0056,5,11890.4,59452.0,8924.87,Debit Card,C00695
T001707,2021-04-28,03:56 PM,S004,P00191,4,49298.85,197195.4,23180.62,Debit Card,C00427
T00507,2020-08-08,11:08 AM,S004,P00303,4,36095.53,144382.12,10504.33,Mobile Payment,C00156
T005681,2020-09-06,11:20 AM,S005,P00169,2,25199.27,50398.54,13852.42,Mobile Payment,C0049
T004194,2024-07-17,10:34 AM,S001,P00255,4,61897.47,247589.88,21492.52,Debit Card,C00597
T004094,2023-02-25,08:15 PM,S005,P00196,3,22157.25,66471.75,13578.16,Cash,C00145
T005958,2022-03-20,01:51 PM,S004,P00243,4,31083.62,124334.48,17275.04,Cash,C00528
T006877,2023-08-06,02:42 PM,S004,P009,3,78668.68,236006.04,59774.3,Debit Card,C009
T006292,2022-04-09,04:56 PM,S002,P0079,4,21388.44,85553.76,7073.51,Mobile Payment,C00136
T008576,2022-03-20,11:08 AM,S003,P00193,2,18989.58,37979.16,6702.76,Cash,C00415
T006354,2023-10-10,07:00 PM,S005,P00369,2,31837.65,63675.3,1847.66,Cash,C00832
T005645,2020-02-29,06:50 PM,S002,P0095,2,13193.72,26387.44,5194.8,Credit Card,C003
T004102,2022-11-01,01:29 PM,S004,P0052,2,12360.09,24720.18,7208.57,Debit Card,C00323
T003629,2023-07-15,06:07 PM,S001,P00334,2,18619.1,37238.2,1831.97,Cash,C00764
T007085,2022-05-04,08:40 PM,S003,P0010,4,31071.37,124285.48,22107.72,Cash,C00713
T005004,2020-07-19,04:42 PM,S001,P00230,2,9152.36,18304.72,159.72,Cash,C008
T006957,2024-01-10,10:50 AM,S002,P00268,5,61820.67,309103.35,11420.58,Credit Card,C00346
T007447,2023-09-26,02:32 PM,S004,P00140,5,91617.58,458087.9,30085.4,Mobile Payment,C00271
T007418,2023-12-18,12:08 PM,S004,P0023,3,72578.01,217734.03,8570.17,Mobile Payment,C00785
T00568,2021-01-13,11:18 AM,S002,P00185,1,61983.95,61983.95,11993.12,Debit Card,C00164
T004730,2022-02-02,07:54 PM,S004,P00225,3,21362.53,64087.59,3993.23,Debit Card,C00495
T002520,2021-12-25,10:07 AM,S004,P00327,1,90558.73,90558.73,25826.47,Credit Card,C00675
T004109,2024-06-19,09:28 PM,S002,P00339,3,65420.26,196260.78,51577.19,Credit Card,C0060
T004314,2021-11-05,05:55 PM,S003,P00323,2,74366.2,148732.4,44126.58,Cash,C00692
T004439,2020-04-25,08:11 PM,S002,P00162,2,15976.73,31953.46,4652.96,Credit Card,C0021
T001729,2023-02-27,11:37 AM,S002,P00244,1,23584.73,23584.73,4022.53,Debit Card,C00745
T008357,2020-06-20,11:26 AM,S001,P0018,2,38820.16,77640.32,26.96,Credit Card,C00241
T008162,2022-12-14,08:01 PM,S001,P00320,2,48216.61,96433.22,12927.04,Credit Card,C0035
T003505,2023-06-26,10:21 AM,S004,P00252,1,48489.49,48489.49,12209.13,Cash,C00388
T008929,2020-02-05,03:24 PM,S003,P00145,5,27037.94,135189.7,13903.97,Credit Card,C00451
T001592,2024-06-10,02:11 PM,S005,P00260,3,90070.35,270211.05,52636.27,Mobile Payment,C00753
T002023,2022-01-19,03:28 PM,S005,P00100,2,56008.13,112016.26,3439.8,Debit Card,C0059
T006474,2020-08-19,03:17 PM,S003,P00144,3,42108.64,126325.92,36941.58,Credit Card,C00408
T003974,2023-04-06,02:53 PM,S002,P00216,3,65051.41,195154.23,53223.47,Cash,C00536
T004132,2022-12-15,03:00 PM,S003,P00217,2,84818.13,169636.26,32954.96,Cash,C00508
T00868,2020-08-18,07:22 PM,S002,P00137,4,49793.71,199174.84,37253.52,Debit Card,C00105
T003059,2024-05-06,02:37 PM,S004,P00258,1,81400.96,81400.96,16217.52,Credit Card,C0091
T00596,2021-09-03,02:29 PM,S002,P00265,4,15740.8,62963.2,6552.64,Mobile Payment,C00386
T006511,2023-01-23,03:22 PM,S001,P00258,5,8569.33,42846.65,8602.2,Credit Card,C00342
T008225,2022-05-29,05:29 PM,S003,P00154,2,10029.23,20058.46,165.25,Mobile Payment,C00494
T002017,2022-05-22,09:14 PM,S001,P00349,4,51137.47,204549.88,41412.36,Cash,C00254
T006608,2022-10-02,06:44 PM,S002,P00325,5,43858.38,219291.9,31749.57,Debit Card,C00111
T005697,2021-08-30,07:55 PM,S005,P0064,5,70688.96,353444.8,79513.68,Mobile Payment,C00570
T00314,2022-09-18,08:51 PM,S004,P00357,2,83488.29,166976.58,46452.98,Debit Card,C00784
T00629,2022-05-02,10:09 AM,S005,P00293,5,67738.41,338692.05,25684.24,Debit Card,C00804
T002567,2020-09-02,07:47 PM,S001,P00221,5,6525.97,32629.85,4030.73,Mobile Payment,C00712
T007224,2021-10-12,06:34 PM,S004,P00191,1,8745.66,8745.66,1928.85,Mobile Payment,C00689
T004057,2020-03-30,02:15 PM,S005,P00211,5,12707.28,63536.4,6100.76,Credit Card,C00328
T004765,2021-09-25,10:24 AM,S005,P00297,2,86182.37,172364.74,43528.06,Credit Card,C00727
T006184,2021-02-24,01:50 PM,S003,P0016,3,21094.97,63284.91,12315.41,Credit Card,C00390
T004702,2020-11-26,09:19 PM,S001,P00262,5,28707.15,143535.75,33770.93,Debit Card,C00129
T007622,2022-07-21,08:52 PM,S001,P00357,4,36230.79,144923.16,7396.83,Mobile Payment,C00710
T00729,2022-09-15,12:34 PM,S004,P00338,2,31469.32,62938.64,9021.96,Mobile Payment,C00285
T004513,2023-02-14,10:32 AM,S002,P00320,5,36735.84,183679.2,51679.96,Debit Card,C00246
T005687,2024-01-11,04:39 PM,S004,P00304,2,85799.12,171598.24,25351.49,Debit Card,C00654
T001205,2020-06-09,10:33 AM,S005,P00298,3,88087.09,264261.27,13681.25,Mobile Payment,C0047
T00380,2021-09-08,08:34 PM,S001,P00122,1,42295.95,42295.95,1802.19,Cash,C00620
T002371,2020-08-24,02:07 PM,S004,P00164,1,89916.17,89916.17,22344.58,Debit Card,C00801
T001549,2023-06-15,11:53 AM,S004,P00103,1,20860.04,20860.04,4132.97,Credit Card,C0041
T003143,2021-03-16,06:27 PM,S004,P00265,4,95109.46,380437.84,53068.64,Cash,C00127
T008155,2020-05-27,06:01 PM,S002,P00166,2,36186.41,72372.82,6739.92,Debit Card,C00130
T007917,2021-07-18,10:34 AM,S005,P00238,5,44603.86,223019.3,11171.43,Cash,C00796
T004402,2023-05-14,11:31 AM,S002,P00361,2,1544.19,3088.38,652.59,Debit Card,C00585
T00765,2021-03-10,04:56 PM,S004,P00370,3,88713.73,266141.19,25450.67,Cash,C00558
T002874,2021-07-11,03:26 PM,S002,P00109,1,12390.19,12390.19,977.6,Credit Card,C0018
T003952,2021-02-07,12:45 PM,S003,P00290,1,5506.7,5506.7,116.75,Debit Card,C00171
T007039,2022-05-03,01:45 PM,S005,P00261,1,4649.67,4649.67,849.77,Credit Card,C00385
T002230,2020-01-12,10:03 AM,S004,P00377,5,51329.89,256649.45,42305.27,Cash,C00315
T003463,2020-07-23,12:31 PM,S003,P00355,5,11781.11,58905.55,3300.81,Cash,C00811
T006336,2022-09-07,06:56 PM,S002,P00216,4,35565.66,142262.64,12496.06,Cash,C00636
T001744,2020-05-17,03:57 PM,S004,P0083,5,36353.22,181766.1,37625.15,Cash,C00805
T007154,2022-01-28,04:18 PM,S001,P00125,2,98150.18,196300.36,57039.74,Cash,C00819
